,rcpt,year,hiv_treat_dah_20,hiv_prev_dah_20,hiv_pmtct_dah_20,hiv_other_dah_20,hiv_ct_dah_20,hiv_ovc_dah_20,hiv_care_dah_20,hiv_hss_other_dah_20,hiv_hss_hrh_dah_20,hiv_amr_dah_20,hiv_dah_total,care_total_mean,care_total_lower,care_total_upper,prev_total_mean,prev_total_lower,prev_total_upper,other_total_mean,other_total_lower,other_total_upper,ghes_total_mean,ghes_total_lower,ghes_total_upper
105,CMR,2003,150000000.0,1195000000.0,4000000.0,3917000000.0,0.0,11000000.0,30000000.0,116000000.0,14000000.0,0.0,5437000000.0,6949000.0,3878000.0,11771000.0,4978000.0,3302000.0,7728000.0,7715000.0,5902000.0,10554000.0,7791000.0,4764000.0,11626000.0
106,CMR,2004,2302000000.0,4257000000.0,801000000.0,7051000000.0,654000000.0,188000000.0,885000000.0,3126000000.0,46000000.0,0.0,19310000000.0,10171000.0,7184000.0,15446000.0,8953000.0,7319000.0,11629000.0,13845000.0,12084000.0,16838000.0,7803000.0,5211000.0,11660000.0
107,CMR,2005,1341000000.0,2234000000.0,510000000.0,8249000000.0,498000000.0,94000000.0,531000000.0,1464000000.0,442000000.0,0.0,15363000000.0,9237000.0,5981000.0,14537000.0,6555000.0,4816000.0,9412000.0,13993000.0,12091000.0,17061000.0,7959000.0,5154000.0,11914000.0
108,CMR,2006,2021000000.0,3190000000.0,700000000.0,9906000000.0,578000000.0,135000000.0,738000000.0,2157000000.0,44000000.0,0.0,19469000000.0,10744000.0,7272000.0,15891000.0,7869000.0,6051000.0,10570000.0,16503000.0,14591000.0,19283000.0,8274000.0,5231000.0,12106000.0
109,CMR,2007,5850000000.0,8675000000.0,2095000000.0,8980000000.0,1631000000.0,394000000.0,2563000000.0,10564000000.0,478000000.0,0.0,41230000000.0,17099000.0,13222000.0,23226000.0,14819000.0,12976000.0,18006000.0,25184000.0,23224000.0,28201000.0,8858000.0,5731000.0,13387000.0
110,CMR,2008,3873000000.0,6273000000.0,1544000000.0,5331000000.0,1048000000.0,263000000.0,1401000000.0,4287000000.0,183000000.0,40000000.0,24243000000.0,15213000.0,11057000.0,21215000.0,12458000.0,10293000.0,15148000.0,15203000.0,13108000.0,17993000.0,9556000.0,5973000.0,13888000.0
111,CMR,2009,6356000000.0,7818000000.0,3031000000.0,5784000000.0,1431000000.0,350000000.0,1910000000.0,6107000000.0,770000000.0,0.0,33557000000.0,19037000.0,14799000.0,25895000.0,15585000.0,13490000.0,19128000.0,18692000.0,16595000.0,21965000.0,10371000.0,6559000.0,15028000.0
112,CMR,2010,3332000000.0,3240000000.0,2008000000.0,6833000000.0,424000000.0,344000000.0,766000000.0,1757000000.0,1381000000.0,0.0,20085000000.0,15827000.0,11234000.0,22689000.0,10236000.0,8011000.0,13757000.0,16240000.0,14189000.0,19357000.0,11986000.0,7817000.0,18088000.0
113,CMR,2011,2075000000.0,3371000000.0,626000000.0,6186000000.0,506000000.0,121000000.0,1017000000.0,2149000000.0,1488000000.0,0.0,17539000000.0,16171000.0,11146000.0,23263000.0,9269000.0,6898000.0,12924000.0,16469000.0,14251000.0,19792000.0,13871000.0,9255000.0,20065000.0
114,CMR,2012,2843000000.0,4439000000.0,5697000000.0,3465000000.0,1474000000.0,1275000000.0,2933000000.0,11603000000.0,998000000.0,0.0,34727000000.0,20350000.0,15300000.0,27458000.0,15668000.0,13293000.0,19174000.0,23140000.0,20953000.0,26130000.0,15629000.0,10713000.0,21707000.0
115,CMR,2013,4834000000.0,6152000000.0,7828000000.0,3230000000.0,3106000000.0,1883000000.0,4720000000.0,17752000000.0,856000000.0,0.0,50361000000.0,26188000.0,19819000.0,35499000.0,20050000.0,17454000.0,23663000.0,30902000.0,28351000.0,34464000.0,18412000.0,12081000.0,26351000.0
116,CMR,2014,2413000000.0,5473000000.0,11481000000.0,3452000000.0,1498000000.0,1648000000.0,2033000000.0,8695000000.0,866000000.0,1000000.0,37560000000.0,23015000.0,16195000.0,32798000.0,23174000.0,20492000.0,27283000.0,20858000.0,18284000.0,24598000.0,22176000.0,15542000.0,31251000.0
117,CMR,2015,12869000000.0,6257000000.0,6417000000.0,1692000000.0,1614000000.0,679000000.0,3795000000.0,6184000000.0,1454000000.0,1000000.0,40962000000.0,37456000.0,29849000.0,48922000.0,19316000.0,16633000.0,23443000.0,17675000.0,15184000.0,21571000.0,26858000.0,18961000.0,37042000.0
118,CMR,2016,20809000000.0,6771000000.0,2893000000.0,5434000000.0,2439000000.0,786000000.0,9627000000.0,6520000000.0,668000000.0,0.0,55947000000.0,50245000.0,42052000.0,62748000.0,18334000.0,15450000.0,22817000.0,23150000.0,20447000.0,27356000.0,31361000.0,22003000.0,42063000.0
119,CMR,2017,41612000000.0,8542000000.0,4803000000.0,5686000000.0,3151000000.0,1862000000.0,23904000000.0,3617000000.0,1327000000.0,0.0,94504000000.0,66463000.0,57640000.0,80788000.0,30422000.0,27508000.0,35163000.0,32381000.0,29752000.0,36812000.0,33185000.0,23163000.0,47732000.0
120,COD,2003,319000000.0,950000000.0,5000000.0,21873000000.0,27000000.0,49000000.0,54000000.0,329000000.0,1154000000.0,0.0,24760000000.0,18112000.0,10141000.0,30571000.0,14064000.0,7228000.0,23350000.0,22326000.0,19313000.0,26942000.0,3900000.0,1923000.0,6729000.0
121,COD,2004,966000000.0,3267000000.0,223000000.0,13429000000.0,236000000.0,175000000.0,1285000000.0,2943000000.0,2819000000.0,0.0,25343000000.0,23807000.0,14500000.0,38390000.0,21370000.0,13391000.0,32185000.0,20249000.0,16824000.0,25694000.0,4436000.0,2139000.0,7447000.0
122,COD,2005,5127000000.0,6716000000.0,1327000000.0,18832000000.0,1277000000.0,669000000.0,2163000000.0,7295000000.0,610000000.0,0.0,44016000000.0,32413000.0,22064000.0,46707000.0,29582000.0,20888000.0,41839000.0,29435000.0,25729000.0,34668000.0,5061000.0,2664000.0,8607000.0
123,COD,2006,3788000000.0,5049000000.0,938000000.0,22792000000.0,1167000000.0,478000000.0,1517000000.0,6819000000.0,2449000000.0,0.0,44997000000.0,35075000.0,23489000.0,52482000.0,32086000.0,21598000.0,47303000.0,34495000.0,30126000.0,40564000.0,4925000.0,2751000.0,8067000.0
124,COD,2007,4828000000.0,9369000000.0,1604000000.0,13620000000.0,3130000000.0,1524000000.0,2285000000.0,8885000000.0,2563000000.0,0.0,47808000000.0,43649000.0,29644000.0,61751000.0,43435000.0,31270000.0,60706000.0,31796000.0,26762000.0,38729000.0,4756000.0,2638000.0,7696000.0
125,COD,2008,9815000000.0,16487000000.0,3415000000.0,11614000000.0,4465000000.0,3189000000.0,5587000000.0,20705000000.0,103000000.0,347000000.0,75727000000.0,57824000.0,43213000.0,77493000.0,56951000.0,43694000.0,75406000.0,46392000.0,41416000.0,52821000.0,4780000.0,2913000.0,7354000.0
126,COD,2009,8715000000.0,15022000000.0,3128000000.0,21079000000.0,3645000000.0,2349000000.0,5249000000.0,20635000000.0,2604000000.0,344000000.0,82770000000.0,60005000.0,44418000.0,78868000.0,59388000.0,45655000.0,75955000.0,55972000.0,50919000.0,62471000.0,5166000.0,3281000.0,7859000.0
127,COD,2010,7709000000.0,16466000000.0,3599000000.0,25421000000.0,4556000000.0,3146000000.0,5816000000.0,18995000000.0,3446000000.0,343000000.0,89497000000.0,53773000.0,38098000.0,71961000.0,56826000.0,43521000.0,72720000.0,55810000.0,51103000.0,62017000.0,6377000.0,4216000.0,9080000.0
128,COD,2011,8711000000.0,18472000000.0,5644000000.0,16182000000.0,4267000000.0,5076000000.0,6029000000.0,17147000000.0,1142000000.0,258000000.0,82928000000.0,51569000.0,37566000.0,70129000.0,51294000.0,39165000.0,66138000.0,45169000.0,40966000.0,50846000.0,8297000.0,5847000.0,11575000.0
129,COD,2012,16768000000.0,34165000000.0,9173000000.0,8627000000.0,8700000000.0,6299000000.0,13886000000.0,35721000000.0,1484000000.0,163000000.0,134986000000.0,66950000.0,52229000.0,86349000.0,67395000.0,55668000.0,83987000.0,59466000.0,55237000.0,65406000.0,11761000.0,8377000.0,15870000.0
130,COD,2013,11690000000.0,22795000000.0,7631000000.0,10892000000.0,9862000000.0,7598000000.0,12136000000.0,27309000000.0,2080000000.0,189000000.0,112182000000.0,64168000.0,49069000.0,84213000.0,57966000.0,47116000.0,73590000.0,57982000.0,53741000.0,64263000.0,15356000.0,11546000.0,20080000.0
131,COD,2014,7210000000.0,9532000000.0,11106000000.0,7541000000.0,2793000000.0,3829000000.0,8602000000.0,17061000000.0,2206000000.0,29000000.0,69909000000.0,58034000.0,41290000.0,82981000.0,47457000.0,35985000.0,65777000.0,37681000.0,33267000.0,44352000.0,19206000.0,14288000.0,24304000.0
132,COD,2015,15212000000.0,14088000000.0,7231000000.0,4038000000.0,3526000000.0,4178000000.0,11987000000.0,17175000000.0,2126000000.0,109000000.0,79670000000.0,64995000.0,48820000.0,89272000.0,43770000.0,33331000.0,58146000.0,33214000.0,29031000.0,39473000.0,23082000.0,17109000.0,30256000.0
133,COD,2016,25939000000.0,19607000000.0,6676000000.0,7267000000.0,6422000000.0,5833000000.0,15770000000.0,23029000000.0,2443000000.0,3000000.0,112989000000.0,76938000.0,60556000.0,103970000.0,48119000.0,37689000.0,63774000.0,44506000.0,40450000.0,50738000.0,25099000.0,17895000.0,33396000.0
134,COD,2017,40095000000.0,23772000000.0,6448000000.0,7813000000.0,7547000000.0,3108000000.0,15215000000.0,28615000000.0,2922000000.0,141000000.0,135676000000.0,83012000.0,66723000.0,109569000.0,48281000.0,39402000.0,62958000.0,49280000.0,45604000.0,55003000.0,25868000.0,18467000.0,33817000.0
135,COG,2003,12000000.0,34000000.0,0.0,703000000.0,0.0,1000000.0,3000000.0,2000000.0,1000000.0,0.0,756000000.0,3327000.0,2169000.0,4781000.0,1296000.0,775000.0,2028000.0,1977000.0,1454000.0,2584000.0,5854000.0,4018000.0,8078000.0
136,COG,2004,11000000.0,21000000.0,0.0,1598000000.0,0.0,1000000.0,3000000.0,62000000.0,3000000.0,0.0,1699000000.0,3662000.0,2414000.0,5387000.0,1381000.0,848000.0,2114000.0,2904000.0,2374000.0,3595000.0,6339000.0,4467000.0,8835000.0
137,COG,2005,9000000.0,47000000.0,3000000.0,1893000000.0,1000000.0,0.0,5000000.0,1000000.0,3000000.0,0.0,1962000000.0,4198000.0,2819000.0,5956000.0,1499000.0,923000.0,2308000.0,3287000.0,2730000.0,4067000.0,7091000.0,4989000.0,9804000.0
138,COG,2006,905000000.0,1232000000.0,255000000.0,1713000000.0,261000000.0,138000000.0,433000000.0,1452000000.0,56000000.0,0.0,6445000000.0,6121000.0,4707000.0,7957000.0,3069000.0,2475000.0,3879000.0,4939000.0,4388000.0,5708000.0,7961000.0,5840000.0,10666000.0
139,COG,2007,427000000.0,626000000.0,113000000.0,2150000000.0,117000000.0,60000000.0,192000000.0,651000000.0,4000000.0,0.0,4340000000.0,5980000.0,4391000.0,7956000.0,2440000.0,1784000.0,3330000.0,4510000.0,3892000.0,5305000.0,8789000.0,6417000.0,11630000.0
140,COG,2008,1452000000.0,1919000000.0,363000000.0,1686000000.0,362000000.0,179000000.0,540000000.0,731000000.0,1000000.0,0.0,7233000000.0,7355000.0,5749000.0,9291000.0,3957000.0,3315000.0,4867000.0,4431000.0,3824000.0,5249000.0,8736000.0,6453000.0,11614000.0
141,COG,2009,1082000000.0,1411000000.0,268000000.0,699000000.0,268000000.0,137000000.0,405000000.0,552000000.0,3000000.0,0.0,4825000000.0,6771000.0,5169000.0,8867000.0,3368000.0,2709000.0,4243000.0,3231000.0,2656000.0,3986000.0,8625000.0,6483000.0,11505000.0
142,COG,2010,2544000000.0,3227000000.0,633000000.0,755000000.0,633000000.0,317000000.0,958000000.0,1277000000.0,12000000.0,0.0,10356000000.0,8735000.0,7157000.0,10721000.0,5509000.0,4803000.0,6464000.0,4433000.0,3833000.0,5195000.0,8572000.0,6302000.0,11322000.0
143,COG,2011,2202000000.0,3103000000.0,472000000.0,664000000.0,828000000.0,237000000.0,1062000000.0,1843000000.0,9000000.0,0.0,10420000000.0,8803000.0,7108000.0,11149000.0,5271000.0,4607000.0,6150000.0,5216000.0,4575000.0,6055000.0,9027000.0,6606000.0,12131000.0
144,COG,2012,536000000.0,1046000000.0,35000000.0,588000000.0,449000000.0,16000000.0,469000000.0,1005000000.0,10000000.0,0.0,4154000000.0,7328000.0,5321000.0,9877000.0,3017000.0,2265000.0,4010000.0,4162000.0,3434000.0,5162000.0,10198000.0,7297000.0,13691000.0
145,COG,2013,1228000000.0,1913000000.0,264000000.0,345000000.0,584000000.0,139000000.0,761000000.0,2130000000.0,9000000.0,0.0,7373000000.0,9290000.0,7116000.0,12046000.0,4369000.0,3565000.0,5614000.0,5417000.0,4618000.0,6470000.0,11677000.0,8633000.0,15539000.0
146,COG,2014,579000000.0,817000000.0,172000000.0,375000000.0,171000000.0,88000000.0,280000000.0,948000000.0,3000000.0,0.0,3433000000.0,9327000.0,6793000.0,12625000.0,3446000.0,2517000.0,4798000.0,4081000.0,3185000.0,5346000.0,13264000.0,9734000.0,17841000.0
147,COG,2015,635000000.0,878000000.0,182000000.0,288000000.0,185000000.0,96000000.0,306000000.0,1032000000.0,4000000.0,0.0,3606000000.0,9884000.0,7067000.0,13492000.0,3568000.0,2550000.0,4972000.0,4119000.0,3247000.0,5415000.0,13707000.0,9972000.0,18516000.0
148,COG,2016,439000000.0,1263000000.0,348000000.0,1927000000.0,51000000.0,25000000.0,438000000.0,591000000.0,76000000.0,0.0,5158000000.0,10425000.0,7560000.0,14125000.0,4050000.0,3042000.0,5494000.0,4878000.0,3941000.0,6120000.0,13837000.0,9856000.0,18486000.0
149,COG,2017,990000000.0,2579000000.0,717000000.0,2543000000.0,0.0,0.0,1089000000.0,623000000.0,64000000.0,0.0,8605000000.0,11412000.0,8312000.0,15665000.0,4970000.0,3880000.0,6366000.0,5917000.0,4930000.0,7187000.0,13531000.0,9377000.0,18630000.0
150,COM,2003,2000000.0,2000000.0,0.0,36000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,41000000.0,35000.0,20000.0,61000.0,89000.0,52000.0,161000.0,72000.0,56000.0,101000.0,102000.0,64000.0,151000.0
151,COM,2004,109000000.0,201000000.0,24000000.0,56000000.0,9000000.0,5000000.0,25000000.0,194000000.0,0.0,0.0,623000000.0,170000.0,153000.0,201000.0,318000.0,277000.0,385000.0,276000.0,257000.0,305000.0,114000.0,75000.0,170000.0
152,COM,2005,1000000.0,3000000.0,0.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,44000.0,25000.0,75000.0,107000.0,63000.0,179000.0,96000.0,76000.0,127000.0,121000.0,85000.0,170000.0
153,COM,2006,53000000.0,99000000.0,10000000.0,64000000.0,3000000.0,1000000.0,12000000.0,86000000.0,0.0,0.0,328000000.0,110000.0,91000.0,141000.0,217000.0,173000.0,288000.0,204000.0,185000.0,235000.0,127000.0,92000.0,171000.0
154,COM,2007,40000000.0,79000000.0,7000000.0,66000000.0,1000000.0,1000000.0,7000000.0,68000000.0,0.0,0.0,269000000.0,97000.0,77000.0,130000.0,198000.0,154000.0,269000.0,188000.0,168000.0,219000.0,124000.0,95000.0,159000.0
155,COM,2008,54000000.0,103000000.0,9000000.0,45000000.0,3000000.0,1000000.0,9000000.0,90000000.0,0.0,0.0,314000000.0,108000.0,89000.0,142000.0,217000.0,175000.0,291000.0,188000.0,169000.0,223000.0,119000.0,91000.0,150000.0
156,COM,2009,19000000.0,48000000.0,1000000.0,68000000.0,0.0,0.0,1000000.0,20000000.0,0.0,0.0,157000000.0,63000.0,44000.0,91000.0,147000.0,106000.0,217000.0,138000.0,120000.0,170000.0,124000.0,92000.0,158000.0
157,COM,2010,96000000.0,164000000.0,1000000.0,38000000.0,39000000.0,6000000.0,1000000.0,216000000.0,0.0,0.0,561000000.0,136000.0,120000.0,162000.0,250000.0,215000.0,307000.0,345000.0,329000.0,370000.0,127000.0,95000.0,166000.0
158,COM,2011,188000000.0,323000000.0,0.0,46000000.0,95000000.0,0.0,0.0,478000000.0,0.0,0.0,1130000000.0,228000.0,213000.0,254000.0,405000.0,372000.0,457000.0,656000.0,641000.0,679000.0,137000.0,100000.0,175000.0
159,COM,2012,146000000.0,245000000.0,0.0,39000000.0,74000000.0,0.0,0.0,372000000.0,0.0,0.0,876000000.0,186000.0,172000.0,209000.0,331000.0,299000.0,375000.0,522000.0,508000.0,542000.0,147000.0,109000.0,191000.0
160,COM,2013,69000000.0,146000000.0,0.0,67000000.0,34000000.0,0.0,0.0,173000000.0,0.0,0.0,489000000.0,111000.0,95000.0,137000.0,242000.0,211000.0,288000.0,315000.0,302000.0,335000.0,160000.0,119000.0,207000.0
161,COM,2014,372000000.0,188000000.0,0.0,60000000.0,50000000.0,0.0,0.0,256000000.0,0.0,0.0,926000000.0,413000.0,397000.0,439000.0,289000.0,257000.0,334000.0,405000.0,393000.0,424000.0,172000.0,132000.0,219000.0
162,COM,2015,97000000.0,90000000.0,0.0,18000000.0,29000000.0,0.0,0.0,146000000.0,0.0,0.0,380000000.0,149000.0,131000.0,177000.0,203000.0,168000.0,256000.0,239000.0,225000.0,258000.0,180000.0,138000.0,230000.0
163,COM,2016,239000000.0,446000000.0,54000000.0,196000000.0,24000000.0,14000000.0,55000000.0,442000000.0,9000000.0,0.0,1479000000.0,366000.0,345000.0,397000.0,579000.0,542000.0,635000.0,716000.0,702000.0,737000.0,182000.0,137000.0,233000.0
164,COM,2017,146000000.0,271000000.0,31000000.0,115000000.0,13000000.0,8000000.0,35000000.0,267000000.0,5000000.0,0.0,891000000.0,246000.0,221000.0,281000.0,399000.0,355000.0,467000.0,449000.0,433000.0,472000.0,186000.0,135000.0,251000.0
165,CPV,2003,1000000.0,140000000.0,0.0,1493000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1634000000.0,240000.0,153000.0,358000.0,242000.0,180000.0,331000.0,1458000.0,1395000.0,1554000.0,567000.0,371000.0,849000.0
166,CPV,2004,1000000.0,268000000.0,0.0,4005000000.0,0.0,1000000.0,0.0,14000000.0,0.0,0.0,4289000000.0,272000.0,176000.0,414000.0,330000.0,265000.0,421000.0,3880000.0,3817000.0,3977000.0,626000.0,420000.0,916000.0
167,CPV,2005,1000000.0,3000000.0,0.0,2037000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000000.0,311000.0,200000.0,457000.0,191000.0,118000.0,289000.0,1890000.0,1818000.0,1983000.0,702000.0,463000.0,998000.0
168,CPV,2006,2000000.0,21000000.0,0.0,1212000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1235000000.0,360000.0,242000.0,515000.0,228000.0,154000.0,333000.0,1024000.0,951000.0,1128000.0,794000.0,558000.0,1112000.0
